split,tile,z,x,y,rs_path,map_path,ref_scale_2_path,ref_scale_4_path,has_map,has_ref_scale_2,has_ref_scale_4,width,height,mode
train,16_31880_20439,16,31880,20439,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20439.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20439.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20439.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20439.png,True,True,True,256,256,RGB
train,16_31880_20441,16,31880,20441,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20441.png,True,True,True,256,256,RGB
train,16_31880_20447,16,31880,20447,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20447.png,True,True,True,256,256,RGB
train,16_31880_20448,16,31880,20448,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20448.png,True,True,True,256,256,RGB
train,16_31880_20449,16,31880,20449,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20449.png,True,True,True,256,256,RGB
train,16_31880_20450,16,31880,20450,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20450.png,True,True,True,256,256,RGB
train,16_31880_20454,16,31880,20454,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20454.png,True,True,True,256,256,RGB
train,16_31880_20456,16,31880,20456,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20456.png,True,True,True,256,256,RGB
train,16_31880_20458,16,31880,20458,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20458.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20458.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20458.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20458.png,True,True,True,256,256,RGB
train,16_31880_20463,16,31880,20463,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20463.png,True,True,True,256,256,RGB
train,16_31880_20467,16,31880,20467,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20467.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20467.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20467.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20467.png,True,True,True,256,256,RGB
train,16_31880_20468,16,31880,20468,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20468.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20468.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20468.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20468.png,True,True,True,256,256,RGB
train,16_31880_20470,16,31880,20470,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20470.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20470.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20470.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20470.png,True,True,True,256,256,RGB
train,16_31880_20471,16,31880,20471,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20471.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20471.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20471.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20471.png,True,True,True,256,256,RGB
train,16_31880_20494,16,31880,20494,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20494.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20494.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20494.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20494.png,True,True,True,256,256,RGB
train,16_31880_20495,16,31880,20495,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20495.png,True,True,True,256,256,RGB
train,16_31880_20496,16,31880,20496,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20496.png,True,True,True,256,256,RGB
train,16_31880_20497,16,31880,20497,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20497.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20497.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20497.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20497.png,True,True,True,256,256,RGB
train,16_31880_20498,16,31880,20498,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20498.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20498.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20498.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20498.png,True,True,True,256,256,RGB
train,16_31881_20425,16,31881,20425,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20425.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20425.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20425.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20425.png,True,True,True,256,256,RGB
train,16_31881_20427,16,31881,20427,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20427.png,True,True,True,256,256,RGB
train,16_31881_20430,16,31881,20430,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20430.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20430.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20430.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20430.png,True,True,True,256,256,RGB
train,16_31881_20433,16,31881,20433,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20433.png,True,True,True,256,256,RGB
train,16_31881_20434,16,31881,20434,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20434.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20434.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20434.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20434.png,True,True,True,256,256,RGB
train,16_31881_20435,16,31881,20435,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20435.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20435.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20435.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20435.png,True,True,True,256,256,RGB
train,16_31881_20436,16,31881,20436,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20436.png,True,True,True,256,256,RGB
train,16_31881_20437,16,31881,20437,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20437.png,True,True,True,256,256,RGB
train,16_31881_20438,16,31881,20438,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20438.png,True,True,True,256,256,RGB
train,16_31881_20439,16,31881,20439,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20439.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20439.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20439.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20439.png,True,True,True,256,256,RGB
train,16_31881_20440,16,31881,20440,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20440.png,True,True,True,256,256,RGB
train,16_31881_20443,16,31881,20443,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20443.png,True,True,True,256,256,RGB
train,16_31881_20450,16,31881,20450,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20450.png,True,True,True,256,256,RGB
train,16_31881_20457,16,31881,20457,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20457.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20457.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20457.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20457.png,True,True,True,256,256,RGB
train,16_31881_20464,16,31881,20464,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20464.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20464.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20464.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20464.png,True,True,True,256,256,RGB
train,16_31881_20465,16,31881,20465,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20465.png,True,True,True,256,256,RGB
train,16_31881_20470,16,31881,20470,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20470.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20470.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20470.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20470.png,True,True,True,256,256,RGB
train,16_31881_20471,16,31881,20471,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20471.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20471.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20471.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20471.png,True,True,True,256,256,RGB
train,16_31881_20472,16,31881,20472,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20472.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20472.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20472.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20472.png,True,True,True,256,256,RGB
train,16_31881_20473,16,31881,20473,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20473.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20473.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20473.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20473.png,True,True,True,256,256,RGB
train,16_31881_20475,16,31881,20475,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20475.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20475.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20475.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20475.png,True,True,True,256,256,RGB
train,16_31881_20489,16,31881,20489,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20489.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20489.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20489.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20489.png,True,True,True,256,256,RGB
train,16_31881_20495,16,31881,20495,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20495.png,True,True,True,256,256,RGB
train,16_31881_20496,16,31881,20496,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20496.png,True,True,True,256,256,RGB
train,16_31881_20499,16,31881,20499,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20499.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20499.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20499.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20499.png,True,True,True,256,256,RGB
train,16_31881_20500,16,31881,20500,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31881_20500.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31881_20500.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31881_20500.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31881_20500.png,True,True,True,256,256,RGB
train,16_31882_20424,16,31882,20424,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20424.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20424.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20424.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20424.png,True,True,True,256,256,RGB
train,16_31882_20425,16,31882,20425,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20425.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20425.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20425.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20425.png,True,True,True,256,256,RGB
train,16_31882_20426,16,31882,20426,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20426.png,True,True,True,256,256,RGB
train,16_31882_20433,16,31882,20433,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20433.png,True,True,True,256,256,RGB
train,16_31882_20436,16,31882,20436,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20436.png,True,True,True,256,256,RGB
train,16_31882_20437,16,31882,20437,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20437.png,True,True,True,256,256,RGB
train,16_31882_20438,16,31882,20438,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20438.png,True,True,True,256,256,RGB
train,16_31882_20441,16,31882,20441,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20441.png,True,True,True,256,256,RGB
train,16_31882_20442,16,31882,20442,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20442.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20442.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20442.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20442.png,True,True,True,256,256,RGB
train,16_31882_20443,16,31882,20443,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20443.png,True,True,True,256,256,RGB
train,16_31882_20445,16,31882,20445,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20445.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20445.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20445.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20445.png,True,True,True,256,256,RGB
train,16_31882_20454,16,31882,20454,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20454.png,True,True,True,256,256,RGB
train,16_31882_20457,16,31882,20457,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20457.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20457.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20457.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20457.png,True,True,True,256,256,RGB
train,16_31882_20463,16,31882,20463,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20463.png,True,True,True,256,256,RGB
train,16_31882_20467,16,31882,20467,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31882_20467.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31882_20467.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31882_20467.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31882_20467.png,True,True,True,256,256,RGB
